,longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,median_house_value,ocean_proximity
18961,-122.04,38.25,52.0,582,131,241,106,24000.0,125000.0,INLAND
18962,-122.05,38.26,21.0,7195,1416,3927,1377,30912.0,126300.0,INLAND
18963,-122.04,38.27,16.0,8517,1910,4508,1837,31852.999999999996,129600.0,INLAND
18964,-122.03,38.27,24.0,3580,735,1959,731,27284.0,118500.0,INLAND
18965,-122.03,38.26,25.0,4617,1046,2685,1011,29575.999999999996,108500.0,INLAND
18966,-122.02,38.26,27.0,3440,787,2085,748,25896.0,104700.0,INLAND
18967,-122.03,38.25,35.0,1940,384,1177,403,31389.0,101100.0,INLAND
18968,-122.02,38.27,20.0,2237,464,1169,425,32115.0,99100.0,INLAND
18969,-122.02,38.26,20.0,3899,763,2198,779,32061.0,120400.0,INLAND
18970,-122.01,38.27,17.0,9089,1542,4758,1520,40618.99999999999,126600.0,INLAND
18971,-122.02,38.26,8.0,2894,602,1566,572,36335.0,131600.0,INLAND
18972,-122.0,38.23,1.0,2062,343,872,268,52636.0,191300.0,INLAND
18973,-122.03,38.24,16.0,1104,164,495,156,54074.0,157700.0,INLAND
18974,-122.04,38.24,22.0,2761,757,2612,641,16875.0,87500.0,INLAND
18975,-122.04,38.24,30.0,2081,456,1005,438,19954.0,92900.0,INLAND
18976,-122.03,38.25,13.0,3334,541,1923,538,40904.99999999999,134800.0,INLAND
18977,-122.01,38.25,11.0,6550,1149,3570,1123,38583.0,137900.0,INLAND
18978,-122.01,38.25,16.0,1081,181,792,184,46779.0,131300.0,INLAND
18979,-122.02,38.25,10.0,2237,454,1255,429,31176.0,126500.0,INLAND
18980,-122.0,38.25,7.0,11768,1893,6657,1874,49222.0,142900.0,INLAND
18981,-121.98,38.25,4.0,2487,440,1545,452,49103.0,140400.0,INLAND
18982,-122.01,38.26,12.0,4132,710,2087,633,45987.0,139700.0,INLAND
18983,-121.99,38.27,16.0,4138,758,1762,723,31979.000000000004,137500.0,INLAND
18984,-121.99,38.26,18.0,921,126,368,120,60842.0,261100.0,INLAND
18985,-121.94,38.27,35.0,10869,2226,9879,2152,25681.0,81300.0,INLAND
18986,-121.94,38.37,17.0,7973,1591,2899,1502,28357.0,120100.0,INLAND
18987,-121.94,38.37,14.0,1156,216,574,227,32395.999999999996,143800.0,INLAND
18988,-121.94,38.38,25.0,182,48,71,52,10208.0,78600.0,INLAND
18989,-121.94,38.36,2.0,4953,735,1791,562,50346.0,205100.0,INLAND
18990,-121.99,38.48,17.0,1824,348,934,305,46719.0,250000.0,INLAND
18991,-122.01,38.44,12.0,2344,354,1035,321,49772.99999999999,281200.0,INLAND
18992,-122.0,38.41,11.0,2838,429,1331,426,49450.0,298400.0,INLAND
18993,-122.07,38.41,17.0,3053,595,1434,557,34741.0,245800.0,INLAND
18994,-121.95,38.43,19.0,3011,551,1665,535,51534.00000000001,232800.0,INLAND
18995,-121.94,38.41,15.0,1263,211,665,208,45000.0,260900.0,INLAND
18996,-121.92,38.37,26.0,2056,413,933,367,27051.0,193800.0,INLAND
18997,-121.96,38.34,15.0,2857,373,1325,359,60252.0,151700.0,INLAND
18998,-121.96,38.34,14.0,3035,680,1597,663,36036.0,143500.0,INLAND
18999,-121.95,38.35,16.0,2084,292,1099,292,58269.0,150200.0,INLAND
19000,-121.94,38.35,8.0,3157,559,1758,569,44120.0,140100.0,INLAND
19001,-121.92,38.34,2.0,7747,1133,3481,1083,61112.0,181000.0,INLAND
19002,-121.95,38.34,9.0,4999,874,2687,817,42324.0,142100.0,INLAND
19003,-121.96,38.33,3.0,7985,1257,3664,1215,49760.0,158300.0,INLAND
19004,-121.96,38.32,12.0,5127,998,2749,976,40458.0,130600.0,INLAND
19005,-121.93,38.31,25.0,185,32,85,32,48750.0,250000.0,INLAND
19006,-121.98,38.32,45.0,19,5,7460,6,102264.0,137500.0,INLAND
19007,-121.98,38.36,33.0,1083,217,562,203,24330.0,101700.0,INLAND
19008,-121.99,38.35,45.0,1778,339,839,319,24659.0,102900.0,INLAND
19009,-122.0,38.35,38.0,1918,364,745,348,25707.0,126000.0,INLAND
19010,-122.0,38.35,34.0,1084,187,561,198,42115.0,118900.0,INLAND
19011,-122.0,38.35,24.0,745,116,300,115,36176.0,158500.0,INLAND
19012,-122.01,38.35,18.0,4486,723,1600,697,38651.0,189700.0,INLAND
19013,-122.01,38.36,15.0,476,67,213,73,71053.0,315200.0,INLAND
19014,-121.98,38.36,30.0,140,35,103,35,41630.0,112500.0,INLAND
19015,-121.97,38.35,17.0,5678,1116,3182,1135,37388.0,122000.0,INLAND
19016,-121.97,38.34,11.0,1500,319,899,304,45568.0,127200.0,INLAND
19017,-121.96,38.35,20.0,1415,266,667,250,40938.0,117300.0,INLAND
19018,-121.96,38.34,7.0,3292,698,1911,702,38900.0,140300.0,INLAND
19019,-121.96,38.36,11.0,3208,790,1772,694,27434.0,218800.0,INLAND
19020,-121.98,38.35,16.0,1697,267,832,277,44375.0,132600.0,INLAND
19021,-121.98,38.34,13.0,3616,672,2022,652,40536.0,134800.0,INLAND
19022,-121.97,38.34,16.0,2331,450,1074,400,40329.0,126800.0,INLAND
19023,-121.98,38.34,18.0,3876,916,2386,867,25938.0,129500.0,INLAND
19024,-121.99,38.34,16.0,1470,261,748,256,40433.0,132200.0,INLAND
19025,-121.99,38.34,13.0,3252,610,1915,631,42137.0,151700.0,INLAND
19026,-122.0,38.35,34.0,432,65,208,71,55435.0,136000.0,INLAND
19027,-122.0,38.38,16.0,2509,366,1043,339,60704.0,173400.0,INLAND
19028,-122.01,38.37,16.0,3996,550,1673,539,57779.99999999999,175700.0,INLAND
19029,-122.01,38.36,28.0,1967,315,734,291,49583.00000000001,146200.0,INLAND
19030,-122.02,38.38,16.0,808,137,371,145,60767.0,216400.0,INLAND
19031,-122.02,38.37,16.0,2495,331,1118,338,64894.0,198000.0,INLAND
19032,-122.01,38.36,15.0,1176,166,485,171,59441.0,228200.0,INLAND
19033,-121.98,38.39,3.0,9488,1417,4095,1335,51781.0,191900.0,INLAND
19034,-121.98,38.37,21.0,3027,675,2018,642,28438.0,111500.0,INLAND
19035,-121.98,38.36,24.0,2434,630,1538,574,21067.0,101100.0,INLAND
19036,-122.0,38.37,18.0,1048,185,469,162,36250.0,125000.0,INLAND
19037,-121.99,38.36,35.0,2728,451,1290,452,32768.0,117600.0,INLAND
19038,-122.0,38.36,34.0,2735,539,1390,491,27262.0,118800.0,INLAND
19039,-121.99,38.36,33.0,146,31,75,31,35179.0,84400.0,INLAND
19040,-122.0,38.36,34.0,1502,282,860,297,33438.0,135600.0,INLAND
19041,-121.82,38.36,26.0,1974,364,1002,362,33036.0,210000.0,INLAND
19042,-121.81,38.49,18.0,4518,827,2230,715,39309.0,178500.0,INLAND
19043,-121.76,38.41,19.0,686,107,348,109,39306.0,93800.0,INLAND
19044,-121.81,38.45,24.0,1951,341,1140,338,37061.0,128500.0,INLAND
19045,-121.82,38.46,10.0,6331,1181,3419,1110,37083.0,154800.0,INLAND
19046,-121.85,38.43,2.0,790,135,235,87,50862.0,166500.0,INLAND
19047,-121.83,38.45,15.0,5115,776,2540,794,48611.00000000001,146400.0,INLAND
19048,-121.83,38.45,32.0,2139,440,1154,411,32672.0,107500.0,INLAND
19049,-121.83,38.45,36.0,839,158,446,167,23438.0,122700.0,INLAND
19050,-121.83,38.43,24.0,1307,314,917,291,22244.0,98100.0,INLAND
19051,-121.81,38.43,30.0,1674,297,756,292,39286.0,133100.0,INLAND
19052,-121.76,38.25,32.0,1495,333,905,281,26250.0,212500.0,INLAND
19053,-121.69,38.16,33.0,1808,363,824,340,32937.0,96400.0,INLAND
19054,-121.69,38.16,46.0,2292,472,970,431,22888.0,94900.0,INLAND
19055,-121.73,38.13,40.0,1266,257,547,247,30288.0,164400.0,INLAND
19056,-121.74,38.15,22.0,1910,326,1001,345,48173.0,115800.0,INLAND
19057,-121.84,38.13,33.0,596,105,212,94,42813.0,81300.0,INLAND
19058,-122.42,38.27,25.0,3282,566,1244,483,45313.0,308400.0,NEAR BAY
19059,-122.49,38.22,33.0,1486,290,781,274,35647.0,251800.0,NEAR BAY
19061,-122.45,38.3,24.0,1946,400,718,380,35507.0,257900.0,NEAR BAY
19062,-122.47,38.3,15.0,4885,988,2175,924,34031.0,209500.0,<1H OCEAN
19063,-122.42,38.31,18.0,1479,246,550,217,47356.0,333300.0,NEAR BAY
19064,-122.44,38.34,25.0,3106,715,1262,665,19487.0,233500.0,<1H OCEAN
19065,-122.46,38.29,21.0,2423,560,1098,503,23640.0,173300.0,NEAR BAY
19066,-122.46,38.29,35.0,1762,350,686,339,35982.0,271700.0,NEAR BAY
19067,-122.45,38.28,20.0,3306,503,1374,460,57984.0,297600.0,NEAR BAY
19068,-122.47,38.29,14.0,3732,846,1277,775,25658.0,208000.0,NEAR BAY
19069,-122.45,38.27,25.0,5024,881,1994,838,42237.0,262300.0,NEAR BAY
19070,-122.52,38.27,18.0,2405,390,872,367,52154.99999999999,248300.0,<1H OCEAN
19072,-122.49,38.32,30.0,1631,284,788,284,33098.0,195500.0,<1H OCEAN
19073,-122.49,38.31,27.0,3078,597,1411,586,32500.0,195500.0,<1H OCEAN
19074,-122.49,38.3,14.0,2844,602,1613,544,33571.0,193600.0,<1H OCEAN
19075,-122.48,38.3,17.0,2703,550,1241,515,26520.0,171300.0,<1H OCEAN
19076,-122.49,38.29,26.0,1726,289,672,251,38000.0,242100.0,<1H OCEAN
19077,-122.49,38.27,8.0,5092,988,1657,936,35625.0,213200.0,NEAR BAY
19078,-122.47,38.34,15.0,2411,446,1144,407,43472.0,261000.0,<1H OCEAN
19079,-122.49,38.32,17.0,3308,720,1587,632,32727.0,176000.0,<1H OCEAN
19080,-122.48,38.32,31.0,1701,363,680,324,31375.0,192100.0,<1H OCEAN
19081,-122.48,38.31,29.0,2375,560,1124,502,23276.0,166200.0,<1H OCEAN
19082,-122.48,38.31,19.0,2398,521,1266,471,27727.0,186800.0,<1H OCEAN
19083,-122.48,38.32,42.0,2106,533,1141,445,31128.999999999996,149300.0,<1H OCEAN
19084,-122.55,38.42,24.0,2220,411,894,365,42891.0,211700.0,<1H OCEAN
19085,-122.58,38.38,27.0,3800,728,1587,605,47237.0,306600.0,<1H OCEAN
19086,-122.5,38.4,36.0,1860,364,777,339,41307.0,295700.0,<1H OCEAN
19087,-122.5,38.35,25.0,1566,352,784,362,30750.0,165100.0,<1H OCEAN
19088,-122.54,38.36,40.0,2725,531,1167,458,37969.0,202800.0,<1H OCEAN
19089,-122.61,38.24,25.0,2990,450,1335,434,47000.0,190100.0,<1H OCEAN
19090,-122.61,38.24,17.0,1728,271,897,284,34896.0,185900.0,<1H OCEAN
19091,-122.61,38.23,18.0,2042,420,914,400,29871.0,193800.0,<1H OCEAN
19092,-122.62,38.24,19.0,1687,253,893,257,62040.0,201800.0,<1H OCEAN
19093,-122.61,38.25,18.0,2915,418,1340,421,52452.0,204900.0,<1H OCEAN
19094,-122.6,38.24,16.0,1410,209,741,229,47250.0,204500.0,<1H OCEAN
19095,-122.61,38.24,18.0,2933,481,1279,443,50849.0,188500.0,<1H OCEAN
19096,-122.6,38.24,16.0,2621,416,1247,386,48602.99999999999,198400.0,<1H OCEAN
19097,-122.63,38.25,20.0,3460,602,1707,568,37115.0,181900.0,<1H OCEAN
19098,-122.62,38.24,33.0,1369,280,758,246,40340.99999999999,156500.0,<1H OCEAN
19099,-122.62,38.25,33.0,1453,250,677,237,40961.99999999999,170200.0,<1H OCEAN
19100,-122.61,38.26,17.0,2864,487,1482,547,46833.0,215200.0,<1H OCEAN
19101,-122.62,38.25,20.0,1888,411,826,396,28750.0,189100.0,<1H OCEAN
19102,-122.62,38.25,24.0,2388,358,1187,362,46534.00000000001,196500.0,<1H OCEAN
19103,-122.57,38.27,7.0,6508,1028,2902,1010,53707.0,250500.0,<1H OCEAN
19104,-122.51,38.17,8.0,5875,1115,2808,1029,36392.0,246300.0,NEAR BAY
19105,-122.65,38.27,9.0,4764,816,2077,755,51391.0,234500.0,<1H OCEAN
19106,-122.63,38.26,7.0,7808,1390,3551,1392,46069.00000000001,202300.0,<1H OCEAN
19107,-122.66,38.27,16.0,1523,308,477,315,21696.0,75000.0,<1H OCEAN
19108,-122.63,38.24,45.0,1615,338,823,327,25179.0,145500.0,<1H OCEAN
19109,-122.63,38.23,45.0,2264,504,1076,472,30139.0,194100.0,<1H OCEAN
19110,-122.64,38.23,52.0,1075,249,519,210,30769.000000000004,230900.0,<1H OCEAN
19111,-122.64,38.23,49.0,2300,463,1061,429,40750.0,228800.0,<1H OCEAN
19112,-122.63,38.22,34.0,878,160,372,167,40416.99999999999,232100.0,<1H OCEAN
19113,-122.63,38.22,17.0,2652,342,1199,350,55650.00000000001,267100.0,<1H OCEAN
19114,-122.63,38.21,22.0,2933,461,1283,449,62034.0,291100.0,<1H OCEAN
19115,-122.63,38.23,37.0,1966,348,875,381,40702.99999999999,223800.0,<1H OCEAN
19116,-122.65,38.23,52.0,1735,347,712,343,31711.0,200800.0,<1H OCEAN
19117,-122.64,38.23,52.0,2156,469,1070,467,33011.0,252300.0,<1H OCEAN
19118,-122.65,38.23,52.0,1923,393,910,345,34500.0,200600.0,<1H OCEAN
19119,-122.66,38.2,39.0,2889,517,1351,489,43056.0,251300.0,<1H OCEAN
19120,-122.64,38.24,52.0,1621,393,635,349,25202.0,244000.0,<1H OCEAN
19121,-122.64,38.24,40.0,1974,410,1039,398,37917.0,151600.0,<1H OCEAN
19123,-122.65,38.24,24.0,1948,310,922,313,49500.0,243600.0,<1H OCEAN
19124,-122.65,38.24,49.0,3273,579,1431,539,42750.0,227600.0,<1H OCEAN
19125,-122.64,38.25,31.0,2554,515,1507,533,38000.0,162600.0,<1H OCEAN
19126,-122.69,38.27,32.0,2344,434,1066,384,40313.0,285000.0,<1H OCEAN
19127,-122.67,38.25,32.0,1333,235,660,206,40729.0,288500.0,<1H OCEAN
19128,-122.68,38.25,29.0,1315,240,650,228,38269.0,306000.0,<1H OCEAN
19129,-122.67,38.24,29.0,2644,464,1372,450,50544.0,261800.0,<1H OCEAN
19130,-122.77,38.29,32.0,3201,542,1869,519,32442.000000000004,268000.0,<1H OCEAN
19131,-122.73,38.26,35.0,3941,645,1668,620,43850.0,317700.0,<1H OCEAN
19132,-122.7,38.23,47.0,2090,387,1053,377,35673.0,310300.0,<1H OCEAN
19133,-122.72,38.35,16.0,3049,609,1675,618,24117.0,162500.0,<1H OCEAN
19134,-122.72,38.31,26.0,1644,294,801,291,43906.0,248000.0,<1H OCEAN
19135,-122.67,38.31,28.0,1915,419,930,342,37875.0,292700.0,<1H OCEAN
19136,-122.69,38.3,30.0,3919,743,1693,693,33827.0,292100.0,<1H OCEAN
19137,-122.73,38.34,44.0,743,155,434,162,25819.0,209600.0,<1H OCEAN
19138,-122.69,38.32,16.0,3741,698,1938,658,46323.99999999999,183600.0,<1H OCEAN
19139,-122.71,38.33,13.0,4011,936,2064,914,36953.0,157600.0,<1H OCEAN
19140,-122.7,38.31,14.0,3155,580,1208,501,41964.0,258100.0,<1H OCEAN
19141,-122.7,38.33,16.0,1244,242,696,236,36369.0,158700.0,<1H OCEAN
19142,-122.69,38.32,15.0,2536,414,1400,426,56613.0,172400.0,<1H OCEAN
19143,-122.69,38.34,23.0,2846,516,1526,492,37330.0,163500.0,<1H OCEAN
19144,-122.7,38.33,26.0,1887,381,1060,364,30078.0,160400.0,<1H OCEAN
19145,-122.71,38.34,22.0,1249,335,699,308,26033.0,121600.0,<1H OCEAN
19146,-122.7,38.33,26.0,1584,295,846,295,33750.0,156300.0,<1H OCEAN
19147,-122.69,38.35,12.0,1550,187,685,188,72260.0,255300.0,<1H OCEAN
19148,-122.69,38.34,15.0,3091,697,1602,682,40071.0,135500.0,<1H OCEAN
19149,-122.71,38.35,11.0,2242,699,1203,642,23464.0,104200.0,<1H OCEAN
19151,-122.7,38.35,14.0,1555,369,493,335,16033.0,67500.0,<1H OCEAN
19152,-122.7,38.34,19.0,2987,676,1782,688,28261.0,154500.0,<1H OCEAN
19153,-122.71,38.34,23.0,2744,588,1493,557,31781.0,162000.0,<1H OCEAN
19154,-122.69,38.37,8.0,6322,1001,2969,1043,48233.0,214000.0,<1H OCEAN
19155,-122.71,38.37,16.0,2355,345,1014,348,56018.0,253000.0,<1H OCEAN
19156,-122.69,38.35,16.0,1689,254,921,270,44444.0,191800.0,<1H OCEAN
19157,-122.69,38.36,6.0,5496,1374,2502,1189,24827.0,177500.0,<1H OCEAN
19158,-122.7,38.35,16.0,1328,187,607,197,50366.0,257800.0,<1H OCEAN
19159,-122.7,38.36,11.0,5817,878,2538,876,42210.0,227100.0,<1H OCEAN
19160,-122.63,38.34,15.0,2153,345,979,335,51966.0,325400.0,<1H OCEAN
19161,-122.68,38.36,8.0,7520,1336,3833,1287,43278.0,184100.0,<1H OCEAN
19162,-122.69,38.34,12.0,3876,782,2146,764,40843.99999999999,165400.0,<1H OCEAN
19163,-122.67,38.33,4.0,8072,1606,4323,1475,39518.0,220300.0,<1H OCEAN
19164,-122.69,38.34,16.0,1683,341,880,327,32857.0,160200.0,<1H OCEAN
19165,-122.68,38.4,32.0,2826,627,1767,628,31046.999999999996,141400.0,<1H OCEAN
19166,-122.7,38.43,28.0,1585,412,1362,424,16685.0,114100.0,<1H OCEAN
19167,-122.71,38.42,23.0,1569,414,1031,368,16267.0,129200.0,<1H OCEAN
19168,-122.71,38.4,17.0,1690,464,833,445,14390.0,140600.0,<1H OCEAN
19169,-122.7,38.39,16.0,4922,1211,2557,1088,20915.0,168100.0,<1H OCEAN
19170,-122.62,38.4,10.0,9772,1308,3741,1242,65260.99999999999,324700.0,<1H OCEAN
19171,-122.66,38.44,17.0,5815,898,2614,887,43657.0,215900.0,<1H OCEAN
19172,-122.67,38.44,29.0,2551,448,1165,456,43587.0,196400.0,<1H OCEAN
19173,-122.68,38.43,18.0,2723,529,1150,520,35885.0,191900.0,<1H OCEAN
19174,-122.65,38.4,21.0,1059,150,400,154,68586.0,343100.0,<1H OCEAN
19175,-122.65,38.37,15.0,1848,280,786,282,57204.0,344100.0,<1H OCEAN
19176,-122.67,38.43,17.0,1804,304,750,298,45588.0,196400.0,<1H OCEAN
19177,-122.67,38.43,17.0,2007,400,895,403,32813.0,202700.0,<1H OCEAN
19178,-122.66,38.42,14.0,5315,1037,2228,950,40230.0,208400.0,<1H OCEAN
19179,-122.68,38.43,29.0,488,63,161,62,60774.0,334400.0,<1H OCEAN
19180,-122.58,38.46,15.0,2936,517,1182,501,33981.0,246900.0,<1H OCEAN
19181,-122.61,38.42,13.0,7731,1360,2543,1249,46957.00000000001,259800.0,<1H OCEAN
19182,-122.58,38.43,10.0,3597,661,1132,639,39375.0,269200.0,<1H OCEAN
19183,-122.59,38.44,14.0,1665,390,505,348,31830.0,201200.0,<1H OCEAN
19184,-122.59,38.43,20.0,2791,546,785,512,34561.0,216700.0,<1H OCEAN
19185,-122.56,38.41,20.0,1151,211,478,183,59300.0,384600.0,<1H OCEAN
19186,-122.66,38.46,14.0,2364,631,1300,625,26023.0,221100.0,<1H OCEAN
19187,-122.66,38.45,26.0,2081,339,906,323,44375.0,293500.0,<1H OCEAN
19188,-122.67,38.45,24.0,2622,525,1027,510,29222.0,242600.0,<1H OCEAN
19189,-122.67,38.44,32.0,3771,741,1786,721,32415.0,172200.0,<1H OCEAN
19190,-122.68,38.44,29.0,2796,588,1346,562,29107.0,169700.0,<1H OCEAN
19191,-122.7,38.45,47.0,904,154,310,144,39766.0,190600.0,<1H OCEAN
19192,-122.68,38.45,36.0,1686,303,744,304,40138.99999999999,163100.0,<1H OCEAN
19193,-122.69,38.44,40.0,1449,281,636,295,27222.0,161200.0,<1H OCEAN
19194,-122.69,38.44,35.0,1356,241,620,216,35521.0,168300.0,<1H OCEAN
19195,-122.68,38.44,36.0,1311,259,648,268,34545.0,161200.0,<1H OCEAN
19196,-122.7,38.44,45.0,883,202,401,194,32845.0,178300.0,<1H OCEAN
19197,-122.69,38.45,36.0,1943,337,711,318,39191.0,183000.0,<1H OCEAN
19198,-122.69,38.44,31.0,1808,315,691,280,38583.0,193200.0,<1H OCEAN
19199,-122.7,38.44,42.0,709,182,547,172,21911.999999999996,165000.0,<1H OCEAN
19200,-122.7,38.44,35.0,1304,343,822,304,32935.0,157800.0,<1H OCEAN
19201,-122.71,38.43,52.0,1439,325,738,316,22262.0,129900.0,<1H OCEAN
19202,-122.71,38.43,38.0,1689,526,1071,529,15026.0,124000.0,<1H OCEAN
19203,-122.72,38.44,52.0,1059,281,627,273,15357.0,137500.0,<1H OCEAN
19204,-122.71,38.44,52.0,988,283,475,242,13684.0,258300.0,<1H OCEAN
19205,-122.71,38.44,27.0,966,251,462,230,17000.0,350000.0,<1H OCEAN
19206,-122.72,38.47,29.0,1706,415,990,394,19932.0,164800.0,<1H OCEAN
19207,-122.72,38.46,35.0,1445,309,795,308,29073.000000000004,157000.0,<1H OCEAN
19208,-122.72,38.45,41.0,1743,373,780,357,31467.0,175500.0,<1H OCEAN
19209,-122.71,38.46,42.0,1574,376,844,369,23140.0,169400.0,<1H OCEAN
19210,-122.71,38.46,41.0,1974,482,965,458,29049.999999999996,159300.0,<1H OCEAN
19211,-122.71,38.46,36.0,2175,516,1087,477,30444.0,167200.0,<1H OCEAN
19212,-122.71,38.45,39.0,2739,573,1223,569,29663.0,185400.0,<1H OCEAN
19213,-122.71,38.45,48.0,3118,561,1275,530,34550.0,222100.0,<1H OCEAN
19214,-122.7,38.45,26.0,2011,557,855,530,11250.0,233300.0,<1H OCEAN
19215,-122.71,38.45,52.0,2259,537,957,520,21827.0,188800.0,<1H OCEAN
19216,-122.68,38.48,15.0,1575,262,716,259,53409.00000000001,244600.0,<1H OCEAN
19217,-122.67,38.47,16.0,3452,791,1567,731,24722.0,194300.0,<1H OCEAN
19218,-122.68,38.46,17.0,3201,527,1244,495,47143.0,202900.0,<1H OCEAN
19219,-122.67,38.47,19.0,1848,428,1130,433,30568.0,190300.0,<1H OCEAN
19220,-122.68,38.46,15.0,1811,406,718,403,23929.0,141300.0,<1H OCEAN
19221,-122.71,38.46,23.0,3220,603,1299,591,39261.0,213300.0,<1H OCEAN
19222,-122.7,38.46,29.0,2891,459,1012,441,50415.0,240200.0,<1H OCEAN
19223,-122.69,38.46,32.0,2970,504,1117,512,50000.0,275900.0,<1H OCEAN
19224,-122.7,38.45,39.0,2015,335,640,315,41734.0,240500.0,<1H OCEAN
19225,-122.72,38.48,23.0,2296,356,902,334,60298.0,289100.0,<1H OCEAN
19226,-122.68,38.46,19.0,4976,711,1926,625,73003.0,381300.0,<1H OCEAN
19227,-122.71,38.5,15.0,5645,830,2324,769,66104.0,330900.0,<1H OCEAN
19228,-122.66,38.48,16.0,2697,490,1462,515,42051.0,190300.0,<1H OCEAN
19229,-122.66,38.48,16.0,2724,593,1124,586,28250.0,186200.0,<1H OCEAN
19230,-122.66,38.47,23.0,2246,437,1035,386,37617.0,172600.0,<1H OCEAN
19231,-122.65,38.46,14.0,2096,420,926,397,40647.0,187800.0,<1H OCEAN
19232,-122.66,38.48,21.0,2066,393,919,395,32670.0,176200.0,<1H OCEAN
19233,-122.66,38.47,20.0,2806,477,1369,460,47500.0,190500.0,<1H OCEAN
19234,-122.69,38.51,18.0,3364,501,1442,506,66854.0,313000.0,<1H OCEAN
19235,-122.64,38.48,19.0,3244,449,1174,454,58369.0,255700.0,<1H OCEAN
19236,-122.65,38.47,24.0,2268,330,847,296,38580.0,214400.0,<1H OCEAN
19237,-122.6,38.48,17.0,1528,264,606,251,66004.0,341500.0,<1H OCEAN
19238,-122.62,38.54,24.0,2409,464,1006,403,45167.0,265200.0,<1H OCEAN
19239,-122.63,38.5,19.0,2107,332,874,341,57819.0,265600.0,<1H OCEAN
19240,-122.65,38.48,17.0,1090,164,473,163,55061.0,231800.0,<1H OCEAN
19241,-122.75,38.54,6.0,6719,1016,2699,997,54886.0,254200.0,<1H OCEAN
19242,-122.78,38.52,23.0,2511,549,1052,527,24922.0,192000.0,<1H OCEAN
19243,-122.79,38.5,18.0,4839,918,2755,841,37500.0,248300.0,<1H OCEAN
19244,-122.76,38.52,6.0,2073,388,826,375,30550.0,224100.0,<1H OCEAN
19245,-122.75,38.5,16.0,4196,638,1713,615,54490.0,252100.0,<1H OCEAN
19246,-122.73,38.46,14.0,4042,1298,2323,1158,20651.0,135400.0,<1H OCEAN
19247,-122.73,38.47,16.0,1834,391,994,390,37266.0,156500.0,<1H OCEAN
19248,-122.74,38.47,16.0,1426,287,525,260,30714.0,161700.0,<1H OCEAN
19249,-122.74,38.46,9.0,2268,594,1311,585,26607.0,91500.0,<1H OCEAN
19250,-122.74,38.48,12.0,4174,670,1882,647,45510.0,178300.0,<1H OCEAN
19251,-122.75,38.48,4.0,6487,1112,2958,1131,45416.99999999999,197400.0,<1H OCEAN
19253,-122.81,38.46,28.0,3580,611,1634,567,47450.0,248600.0,<1H OCEAN
19254,-122.75,38.46,13.0,4323,1020,2566,728,30147.0,142800.0,<1H OCEAN
19255,-122.75,38.46,16.0,2653,606,1693,586,26384.0,146900.0,<1H OCEAN
19256,-122.76,38.46,14.0,4742,756,2149,732,45152.0,199200.0,<1H OCEAN
19257,-122.76,38.46,14.0,4794,767,2252,768,42061.0,213100.0,<1H OCEAN
19258,-122.73,38.46,14.0,2324,754,1026,677,17220.0,150000.0,<1H OCEAN
19259,-122.74,38.45,17.0,3064,588,1704,590,39329.0,170900.0,<1H OCEAN
19260,-122.74,38.45,25.0,2696,496,1296,514,40798.0,179200.0,<1H OCEAN
19261,-122.74,38.44,23.0,2819,612,1644,546,26576.0,147900.0,<1H OCEAN
19262,-122.73,38.44,20.0,2919,508,1711,500,38750.0,140300.0,<1H OCEAN
19263,-122.72,38.44,48.0,707,166,458,172,31797.0,140400.0,<1H OCEAN
19264,-122.73,38.44,35.0,1120,297,659,274,23824.0,145000.0,<1H OCEAN
19265,-122.73,38.44,28.0,1073,241,652,238,24000.0,146200.0,<1H OCEAN
19266,-122.72,38.44,52.0,188,62,301,72,9437.0,129200.0,<1H OCEAN
19267,-122.74,38.44,17.0,2287,497,1240,493,35845.0,164300.0,<1H OCEAN
19268,-122.74,38.43,11.0,4670,1007,2430,962,30341.0,142300.0,<1H OCEAN
19269,-122.73,38.43,15.0,3265,690,1629,629,37132.0,167600.0,<1H OCEAN
19270,-122.76,38.45,8.0,5823,1104,2864,1041,36292.0,183600.0,<1H OCEAN
19271,-122.82,38.44,23.0,1551,236,555,243,46792.0,304700.0,<1H OCEAN
19272,-122.76,38.44,11.0,2895,524,1633,534,47283.0,170200.0,<1H OCEAN
19273,-122.76,38.44,14.0,4376,797,1809,746,38244.0,180000.0,<1H OCEAN
19274,-122.78,38.44,14.0,4143,656,1569,629,39766.0,345300.0,<1H OCEAN
19275,-122.79,38.42,9.0,4967,885,2581,915,50380.0,185600.0,<1H OCEAN
19276,-122.74,38.42,42.0,2050,434,1073,416,23750.0,141000.0,<1H OCEAN
19277,-122.73,38.43,29.0,2677,691,1880,664,21864.0,143200.0,<1H OCEAN
19278,-122.72,38.43,31.0,2020,476,1408,437,25735.0,131100.0,<1H OCEAN
19279,-122.72,38.42,26.0,1168,253,937,248,19458.0,146000.0,<1H OCEAN
19280,-122.72,38.42,26.0,3604,734,2605,704,30969.000000000004,143800.0,<1H OCEAN
19281,-122.73,38.42,26.0,1446,296,884,295,43522.99999999999,150000.0,<1H OCEAN
19282,-122.72,38.42,30.0,2099,406,1156,401,28036.0,152300.0,<1H OCEAN
19283,-122.73,38.4,30.0,3689,746,2250,697,29750.0,157300.0,<1H OCEAN
